date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
Mar  8, 2024 07:49:15.477965000 EST,192.168.4.137,192.168.4.140,58343,2041,0,0x0014
Mar  8, 2024 07:49:15.477965000 EST,192.168.4.137,192.168.4.140,58343,33899,0,0x0014
Mar  8, 2024 07:49:15.477965000 EST,192.168.4.137,192.168.4.140,58343,7402,0,0x0014
Mar  8, 2024 07:49:15.477965000 EST,192.168.4.137,192.168.4.140,58343,2602,0,0x0014
Mar  8, 2024 07:49:15.477965000 EST,192.168.4.137,192.168.4.140,58343,35500,0,0x0014
Mar  8, 2024 07:49:15.477965000 EST,192.168.4.137,192.168.4.140,58343,7777,0,0x0014
Mar  8, 2024 07:49:15.478110000 EST,192.168.4.137,192.168.4.140,58343,1037,0,0x0014
Mar  8, 2024 07:49:15.478111000 EST,192.168.4.137,192.168.4.140,58343,9575,0,0x0014
Mar  8, 2024 07:49:15.478111000 EST,192.168.4.137,192.168.4.140,58343,1024,0,0x0014
Mar  8, 2024 07:49:15.478111000 EST,192.168.4.137,192.168.4.140,58343,88,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,1840,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,3828,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,3390,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,51493,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,7100,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,1002,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,1110,0,0x0014
Mar  8, 2024 07:49:15.479484000 EST,192.168.4.137,192.168.4.140,58343,8291,0,0x0014
Mar  8, 2024 07:49:15.479611000 EST,192.168.4.137,192.168.4.140,58343,765,0,0x0014
Mar  8, 2024 07:49:15.479612000 EST,192.168.4.137,192.168.4.140,58343,3370,0,0x0014
Mar  8, 2024 07:49:15.479612000 EST,192.168.4.137,192.168.4.140,58343,1001,0,0x0014
Mar  8, 2024 07:49:15.479612000 EST,192.168.4.137,192.168.4.140,58343,3800,0,0x0014
Mar  8, 2024 07:49:15.479612000 EST,192.168.4.137,192.168.4.140,58343,1839,0,0x0014
Mar  8, 2024 07:49:15.481625000 EST,192.168.4.137,192.168.4.140,58343,49999,0,0x0014
Mar  8, 2024 07:49:15.481625000 EST,192.168.4.137,192.168.4.140,58343,7512,0,0x0014
Mar  8, 2024 07:49:15.481625000 EST,192.168.4.137,192.168.4.140,58343,9102,0,0x0014
Mar  8, 2024 07:49:15.481625000 EST,192.168.4.137,192.168.4.140,58343,6839,0,0x0014
Mar  8, 2024 07:49:15.481625000 EST,192.168.4.137,192.168.4.140,58343,19315,0,0x0014
Mar  8, 2024 07:49:15.481626000 EST,192.168.4.137,192.168.4.140,58343,84,0,0x0014
Mar  8, 2024 07:49:15.481626000 EST,192.168.4.137,192.168.4.140,58343,1217,0,0x0014
Mar  8, 2024 07:49:15.481626000 EST,192.168.4.137,192.168.4.140,58343,6669,0,0x0014
Mar  8, 2024 07:49:15.481828000 EST,192.168.4.137,192.168.4.140,58343,83,0,0x0014
Mar  8, 2024 07:49:15.481829000 EST,192.168.4.137,192.168.4.140,58343,11111,0,0x0014
Mar  8, 2024 07:49:15.481829000 EST,192.168.4.137,192.168.4.140,58343,512,5840,0x0012
Mar  8, 2024 07:49:15.481854000 EST,192.168.4.140,192.168.4.137,512,58343,0,0x0004
Mar  8, 2024 07:49:15.484150000 EST,192.168.4.140,192.168.4.137,27715,58343,1024,0x0002
Mar  8, 2024 07:49:15.484306000 EST,192.168.4.140,192.168.4.137,1218,58343,1024,0x0002
Mar  8, 2024 07:49:15.484582000 EST,192.168.4.137,192.168.4.140,58343,6646,0,0x0014
Mar  8, 2024 07:49:15.484669000 EST,192.168.4.140,192.168.4.137,4899,58343,1024,0x0002
Mar  8, 2024 07:49:15.484745000 EST,192.168.4.140,192.168.4.137,1417,58343,1024,0x0002
Mar  8, 2024 07:49:15.485051000 EST,192.168.4.140,192.168.4.137,1009,58343,1024,0x0002
Mar  8, 2024 07:49:15.485127000 EST,192.168.4.140,192.168.4.137,70,58343,1024,0x0002
Mar  8, 2024 07:49:15.485464000 EST,192.168.4.140,192.168.4.137,32783,58343,1024,0x0002
Mar  8, 2024 07:49:15.485540000 EST,192.168.4.140,192.168.4.137,7937,58343,1024,0x0002
Mar  8, 2024 07:49:15.485925000 EST,192.168.4.140,192.168.4.137,3301,58343,1024,0x0002
Mar  8, 2024 07:49:15.486003000 EST,192.168.4.140,192.168.4.137,9500,58343,1024,0x0002
Mar  8, 2024 07:49:15.486306000 EST,192.168.4.140,192.168.4.137,32782,58343,1024,0x0002
Mar  8, 2024 07:49:15.486380000 EST,192.168.4.140,192.168.4.137,4848,58343,1024,0x0002
Mar  8, 2024 07:49:15.486672000 EST,192.168.4.140,192.168.4.137,57294,58343,1024,0x0002
Mar  8, 2024 07:49:15.486747000 EST,192.168.4.140,192.168.4.137,9091,58343,1024,0x0002
Mar  8, 2024 07:49:15.487047000 EST,192.168.4.140,192.168.4.137,4321,58343,1024,0x0002
Mar  8, 2024 07:49:15.487128000 EST,192.168.4.140,192.168.4.137,8222,58343,1024,0x0002
Mar  8, 2024 07:49:15.487424000 EST,192.168.4.140,192.168.4.137,89,58343,1024,0x0002
Mar  8, 2024 07:49:15.487498000 EST,192.168.4.140,192.168.4.137,9011,58343,1024,0x0002
Mar  8, 2024 07:49:15.487779000 EST,192.168.4.140,192.168.4.137,61900,58343,1024,0x0002
Mar  8, 2024 07:49:15.487852000 EST,192.168.4.140,192.168.4.137,32775,58343,1024,0x0002
Mar  8, 2024 07:49:15.488147000 EST,192.168.4.140,192.168.4.137,8008,58343,1024,0x0002
Mar  8, 2024 07:49:15.488222000 EST,192.168.4.140,192.168.4.137,1812,58343,1024,0x0002
Mar  8, 2024 07:49:15.488522000 EST,192.168.4.140,192.168.4.137,8899,58343,1024,0x0002
Mar  8, 2024 07:49:15.488597000 EST,192.168.4.140,192.168.4.137,2144,58343,1024,0x0002
Mar  8, 2024 07:49:15.488898000 EST,192.168.4.140,192.168.4.137,43,58343,1024,0x0002
Mar  8, 2024 07:49:15.488974000 EST,192.168.4.140,192.168.4.137,667,58343,1024,0x0002
Mar  8, 2024 07:49:15.489282000 EST,192.168.4.140,192.168.4.137,2190,58343,1024,0x0002
Mar  8, 2024 07:49:15.489360000 EST,192.168.4.140,192.168.4.137,668,58343,1024,0x0002
Mar  8, 2024 07:49:15.489739000 EST,192.168.4.140,192.168.4.137,10024,58343,1024,0x0002
Mar  8, 2024 07:49:15.489853000 EST,192.168.4.140,192.168.4.137,787,58343,1024,0x0002
Mar  8, 2024 07:49:15.490156000 EST,192.168.4.140,192.168.4.137,2200,58343,1024,0x0002
Mar  8, 2024 07:49:15.490232000 EST,192.168.4.140,192.168.4.137,1301,58343,1024,0x0002
Mar  8, 2024 07:49:15.490598000 EST,192.168.4.140,192.168.4.137,45100,58343,1024,0x0002
Mar  8, 2024 07:49:15.490674000 EST,192.168.4.140,192.168.4.137,1081,58343,1024,0x0002
Mar  8, 2024 07:49:15.490989000 EST,192.168.4.140,192.168.4.137,8090,58343,1024,0x0002
Mar  8, 2024 07:49:15.491065000 EST,192.168.4.140,192.168.4.137,32773,58343,1024,0x0002
Mar  8, 2024 07:49:15.491387000 EST,192.168.4.140,192.168.4.137,16018,58343,1024,0x0002
Mar  8, 2024 07:49:15.491463000 EST,192.168.4.140,192.168.4.137,7496,58343,1024,0x0002
Mar  8, 2024 07:49:15.491902000 EST,192.168.4.137,192.168.4.140,58343,27715,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,1218,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,4899,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,1417,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,1009,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,70,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,32783,0,0x0014
Mar  8, 2024 07:49:15.491903000 EST,192.168.4.137,192.168.4.140,58343,7937,0,0x0014
Mar  8, 2024 07:49:15.491978000 EST,192.168.4.137,192.168.4.140,58343,3301,0,0x0014
Mar  8, 2024 07:49:15.491979000 EST,192.168.4.137,192.168.4.140,58343,9500,0,0x0014
Mar  8, 2024 07:49:15.491979000 EST,192.168.4.137,192.168.4.140,58343,32782,0,0x0014
Mar  8, 2024 07:49:15.492071000 EST,192.168.4.140,192.168.4.137,32770,58343,1024,0x0002
Mar  8, 2024 07:49:15.492146000 EST,192.168.4.140,192.168.4.137,56737,58343,1024,0x0002
Mar  8, 2024 07:49:15.492430000 EST,192.168.4.137,192.168.4.140,58343,4848,0,0x0014
Mar  8, 2024 07:49:15.492430000 EST,192.168.4.137,192.168.4.140,58343,57294,0,0x0014
Mar  8, 2024 07:49:15.492431000 EST,192.168.4.137,192.168.4.140,58343,9091,0,0x0014
Mar  8, 2024 07:49:15.492431000 EST,192.168.4.137,192.168.4.140,58343,4321,0,0x0014
Mar  8, 2024 07:49:15.492716000 EST,192.168.4.140,192.168.4.137,1023,58343,1024,0x0002
Mar  8, 2024 07:49:15.492795000 EST,192.168.4.140,192.168.4.137,32777,58343,1024,0x0002
Mar  8, 2024 07:49:15.493102000 EST,192.168.4.140,192.168.4.137,2007,58343,1024,0x0002
Mar  8, 2024 07:49:15.493176000 EST,192.168.4.140,192.168.4.137,3007,58343,1024,0x0002
Mar  8, 2024 07:49:15.493488000 EST,192.168.4.140,192.168.4.137,3367,58343,1024,0x0002
Mar  8, 2024 07:49:15.493563000 EST,192.168.4.140,192.168.4.137,1043,58343,1024,0x0002
Mar  8, 2024 07:49:15.493901000 EST,192.168.4.140,192.168.4.137,7800,58343,1024,0x0002
Mar  8, 2024 07:49:15.493976000 EST,192.168.4.140,192.168.4.137,24800,58343,1024,0x0002
Mar  8, 2024 07:49:15.494282000 EST,192.168.4.140,192.168.4.137,4242,58343,1024,0x0002
Mar  8, 2024 07:49:15.494358000 EST,192.168.4.140,192.168.4.137,50000,58343,1024,0x0002
Mar  8, 2024 07:49:15.495806000 EST,192.168.4.137,192.168.4.140,58343,8222,0,0x0014
Mar  8, 2024 07:49:15.495806000 EST,192.168.4.137,192.168.4.140,58343,89,0,0x0014
Mar  8, 2024 07:49:15.495806000 EST,192.168.4.137,192.168.4.140,58343,9011,0,0x0014
Mar  8, 2024 07:49:15.495806000 EST,192.168.4.137,192.168.4.140,58343,61900,0,0x0014
Mar  8, 2024 07:49:15.495806000 EST,192.168.4.137,192.168.4.140,58343,32775,0,0x0014
Mar  8, 2024 07:49:15.495806000 EST,192.168.4.137,192.168.4.140,58343,8008,0,0x0014
Mar  8, 2024 07:49:15.496868000 EST,192.168.4.137,192.168.4.140,58343,1812,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,8899,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,2144,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,43,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,667,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,2190,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,668,0,0x0014
Mar  8, 2024 07:49:15.496869000 EST,192.168.4.137,192.168.4.140,58343,10024,0,0x0014
Mar  8, 2024 07:49:15.496960000 EST,192.168.4.137,192.168.4.140,58343,787,0,0x0014
Mar  8, 2024 07:49:15.497960000 EST,192.168.4.137,192.168.4.140,58343,2200,0,0x0014
Mar  8, 2024 07:49:15.497960000 EST,192.168.4.137,192.168.4.140,58343,1301,0,0x0014
Mar  8, 2024 07:49:15.497960000 EST,192.168.4.137,192.168.4.140,58343,45100,0,0x0014
Mar  8, 2024 07:49:15.497961000 EST,192.168.4.137,192.168.4.140,58343,1081,0,0x0014
Mar  8, 2024 07:49:15.497961000 EST,192.168.4.137,192.168.4.140,58343,8090,0,0x0014
Mar  8, 2024 07:49:15.497961000 EST,192.168.4.137,192.168.4.140,58343,32773,0,0x0014
Mar  8, 2024 07:49:15.497961000 EST,192.168.4.137,192.168.4.140,58343,16018,0,0x0014
Mar  8, 2024 07:49:15.497961000 EST,192.168.4.137,192.168.4.140,58343,7496,0,0x0014
Mar  8, 2024 07:49:15.498051000 EST,192.168.4.137,192.168.4.140,58343,32770,0,0x0014
Mar  8, 2024 07:49:15.498052000 EST,192.168.4.137,192.168.4.140,58343,56737,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,1023,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,32777,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,2007,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,3007,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,3367,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,1043,0,0x0014
Mar  8, 2024 07:49:15.500356000 EST,192.168.4.137,192.168.4.140,58343,7800,0,0x0014
Mar  8, 2024 07:49:15.500357000 EST,192.168.4.137,192.168.4.140,58343,24800,0,0x0014
Mar  8, 2024 07:49:15.500439000 EST,192.168.4.137,192.168.4.140,58343,4242,0,0x0014
Mar  8, 2024 07:49:15.500440000 EST,192.168.4.137,192.168.4.140,58343,50000,0,0x0014
Mar  8, 2024 07:49:15.500686000 EST,192.168.4.140,192.168.4.137,16001,58343,1024,0x0002
Mar  8, 2024 07:49:15.500771000 EST,192.168.4.140,192.168.4.137,3527,58343,1024,0x0002
Mar  8, 2024 07:49:15.501107000 EST,192.168.4.140,192.168.4.137,2047,58343,1024,0x0002
Mar  8, 2024 07:49:15.501188000 EST,192.168.4.140,192.168.4.137,8292,58343,1024,0x0002
Mar  8, 2024 07:49:15.501498000 EST,192.168.4.140,192.168.4.137,3013,58343,1024,0x0002
Mar  8, 2024 07:49:15.501574000 EST,192.168.4.140,192.168.4.137,3546,58343,1024,0x0002
Mar  8, 2024 07:49:15.501918000 EST,192.168.4.140,192.168.4.137,6156,58343,1024,0x0002
Mar  8, 2024 07:49:15.501999000 EST,192.168.4.140,192.168.4.137,3005,58343,1024,0x0002
Mar  8, 2024 07:49:15.502302000 EST,192.168.4.140,192.168.4.137,33354,58343,1024,0x0002
Mar  8, 2024 07:49:15.502375000 EST,192.168.4.140,192.168.4.137,49163,58343,1024,0x0002
Mar  8, 2024 07:49:15.502668000 EST,192.168.4.140,192.168.4.137,1972,58343,1024,0x0002
Mar  8, 2024 07:49:15.502743000 EST,192.168.4.140,192.168.4.137,6009,58343,1024,0x0002
Mar  8, 2024 07:49:15.503038000 EST,192.168.4.140,192.168.4.137,8652,58343,1024,0x0002
Mar  8, 2024 07:49:15.503112000 EST,192.168.4.140,192.168.4.137,6123,58343,1024,0x0002
Mar  8, 2024 07:49:15.503410000 EST,192.168.4.140,192.168.4.137,19283,58343,1024,0x0002
Mar  8, 2024 07:49:15.503489000 EST,192.168.4.140,192.168.4.137,6580,58343,1024,0x0002
Mar  8, 2024 07:49:15.503783000 EST,192.168.4.140,192.168.4.137,50001,58343,1024,0x0002
Mar  8, 2024 07:49:15.503857000 EST,192.168.4.140,192.168.4.137,3221,58343,1024,0x0002
Mar  8, 2024 07:49:15.504157000 EST,192.168.4.140,192.168.4.137,3689,58343,1024,0x0002
Mar  8, 2024 07:49:15.504231000 EST,192.168.4.140,192.168.4.137,2710,58343,1024,0x0002
Mar  8, 2024 07:49:15.504538000 EST,192.168.4.140,192.168.4.137,2638,58343,1024,0x0002
Mar  8, 2024 07:49:15.504617000 EST,192.168.4.140,192.168.4.137,2048,58343,1024,0x0002
Mar  8, 2024 07:49:15.504931000 EST,192.168.4.140,192.168.4.137,2002,58343,1024,0x0002
Mar  8, 2024 07:49:15.505013000 EST,192.168.4.140,192.168.4.137,6689,58343,1024,0x0002
Mar  8, 2024 07:49:15.505314000 EST,192.168.4.140,192.168.4.137,3369,58343,1024,0x0002
Mar  8, 2024 07:49:15.505388000 EST,192.168.4.140,192.168.4.137,1719,58343,1024,0x0002
Mar  8, 2024 07:49:15.505740000 EST,192.168.4.140,192.168.4.137,3268,58343,1024,0x0002
Mar  8, 2024 07:49:15.505818000 EST,192.168.4.140,192.168.4.137,1717,58343,1024,0x0002
Mar  8, 2024 07:49:15.506194000 EST,192.168.4.140,192.168.4.137,5961,58343,1024,0x0002
Mar  8, 2024 07:49:15.506277000 EST,192.168.4.140,192.168.4.137,1050,58343,1024,0x0002
Mar  8, 2024 07:49:15.506622000 EST,192.168.4.140,192.168.4.137,1042,58343,1024,0x0002
Mar  8, 2024 07:49:15.506708000 EST,192.168.4.140,192.168.4.137,500,58343,1024,0x0002
Mar  8, 2024 07:49:15.507030000 EST,192.168.4.140,192.168.4.137,3323,58343,1024,0x0002
Mar  8, 2024 07:49:15.507109000 EST,192.168.4.140,192.168.4.137,15742,58343,1024,0x0002
Mar  8, 2024 07:49:15.507408000 EST,192.168.4.137,192.168.4.140,58343,16001,0,0x0014
Mar  8, 2024 07:49:15.507408000 EST,192.168.4.137,192.168.4.140,58343,3527,0,0x0014
Mar  8, 2024 07:49:15.507408000 EST,192.168.4.137,192.168.4.140,58343,2047,0,0x0014
Mar  8, 2024 07:49:15.507408000 EST,192.168.4.137,192.168.4.140,58343,8292,0,0x0014
Mar  8, 2024 07:49:15.507408000 EST,192.168.4.137,192.168.4.140,58343,3013,0,0x0014
Mar  8, 2024 07:49:15.507408000 EST,192.168.4.137,192.168.4.140,58343,3546,0,0x0014
Mar  8, 2024 07:49:15.507409000 EST,192.168.4.137,192.168.4.140,58343,6156,0,0x0014
Mar  8, 2024 07:49:15.507409000 EST,192.168.4.137,192.168.4.140,58343,3005,0,0x0014
Mar  8, 2024 07:49:15.507485000 EST,192.168.4.137,192.168.4.140,58343,33354,0,0x0014
Mar  8, 2024 07:49:15.507485000 EST,192.168.4.137,192.168.4.140,58343,49163,0,0x0014
Mar  8, 2024 07:49:15.507579000 EST,192.168.4.140,192.168.4.137,1494,58343,1024,0x0002
Mar  8, 2024 07:49:15.507667000 EST,192.168.4.140,192.168.4.137,99,58343,1024,0x0002
Mar  8, 2024 07:49:15.508022000 EST,192.168.4.140,192.168.4.137,14238,58343,1024,0x0002
Mar  8, 2024 07:49:15.508109000 EST,192.168.4.140,192.168.4.137,8088,58343,1024,0x0002
Mar  8, 2024 07:49:15.508476000 EST,192.168.4.140,192.168.4.137,19350,58343,1024,0x0002
Mar  8, 2024 07:49:15.508567000 EST,192.168.4.140,192.168.4.137,6004,58343,1024,0x0002
Mar  8, 2024 07:49:15.508913000 EST,192.168.4.140,192.168.4.137,2251,58343,1024,0x0002
Mar  8, 2024 07:49:15.508996000 EST,192.168.4.140,192.168.4.137,1213,58343,1024,0x0002
Mar  8, 2024 07:49:15.509486000 EST,192.168.4.137,192.168.4.140,58343,1972,0,0x0014
Mar  8, 2024 07:49:15.509487000 EST,192.168.4.137,192.168.4.140,58343,6009,0,0x0014
Mar  8, 2024 07:49:15.509487000 EST,192.168.4.137,192.168.4.140,58343,8652,0,0x0014
Mar  8, 2024 07:49:15.509600000 EST,192.168.4.140,192.168.4.137,1047,58343,1024,0x0002
Mar  8, 2024 07:49:15.509770000 EST,192.168.4.140,192.168.4.137,543,58343,1024,0x0002
Mar  8, 2024 07:49:15.510095000 EST,192.168.4.140,192.168.4.137,3880,58343,1024,0x0002
Mar  8, 2024 07:49:15.510175000 EST,192.168.4.140,192.168.4.137,49159,58343,1024,0x0002
Mar  8, 2024 07:49:15.510498000 EST,192.168.4.140,192.168.4.137,32772,58343,1024,0x0002
Mar  8, 2024 07:49:15.510581000 EST,192.168.4.140,192.168.4.137,4224,58343,1024,0x0002
Mar  8, 2024 07:49:15.510903000 EST,192.168.4.140,192.168.4.137,2725,58343,1024,0x0002
Mar  8, 2024 07:49:15.510985000 EST,192.168.4.140,192.168.4.137,9998,58343,1024,0x0002
Mar  8, 2024 07:49:15.512524000 EST,192.168.4.137,192.168.4.140,58343,6123,0,0x0014
Mar  8, 2024 07:49:15.512525000 EST,192.168.4.137,192.168.4.140,58343,19283,0,0x0014
Mar  8, 2024 07:49:15.512525000 EST,192.168.4.137,192.168.4.140,58343,6580,0,0x0014
Mar  8, 2024 07:49:15.512525000 EST,192.168.4.137,192.168.4.140,58343,50001,0,0x0014
Mar  8, 2024 07:49:15.512525000 EST,192.168.4.137,192.168.4.140,58343,3221,0,0x0014
Mar  8, 2024 07:49:15.512526000 EST,192.168.4.137,192.168.4.140,58343,3689,0,0x0014
Mar  8, 2024 07:49:15.512526000 EST,192.168.4.137,192.168.4.140,58343,2710,0,0x0014
Mar  8, 2024 07:49:15.513611000 EST,192.168.4.137,192.168.4.140,58343,2638,0,0x0014
Mar  8, 2024 07:49:15.513611000 EST,192.168.4.137,192.168.4.140,58343,2048,0,0x0014
Mar  8, 2024 07:49:15.513612000 EST,192.168.4.137,192.168.4.140,58343,2002,0,0x0014
Mar  8, 2024 07:49:15.513612000 EST,192.168.4.137,192.168.4.140,58343,6689,0,0x0014
Mar  8, 2024 07:49:15.513612000 EST,192.168.4.137,192.168.4.140,58343,3369,0,0x0014
Mar  8, 2024 07:49:15.513612000 EST,192.168.4.137,192.168.4.140,58343,1719,0,0x0014
Mar  8, 2024 07:49:15.513612000 EST,192.168.4.137,192.168.4.140,58343,3268,0,0x0014
Mar  8, 2024 07:49:15.513612000 EST,192.168.4.137,192.168.4.140,58343,1717,0,0x0014
Mar  8, 2024 07:49:15.513787000 EST,192.168.4.137,192.168.4.140,58343,5961,0,0x0014
Mar  8, 2024 07:49:15.514779000 EST,192.168.4.137,192.168.4.140,58343,1050,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,1042,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,500,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,3323,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,15742,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,1494,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,99,0,0x0014
Mar  8, 2024 07:49:15.514780000 EST,192.168.4.137,192.168.4.140,58343,14238,0,0x0014
Mar  8, 2024 07:49:15.514938000 EST,192.168.4.137,192.168.4.140,58343,8088,0,0x0014
Mar  8, 2024 07:49:15.514938000 EST,192.168.4.137,192.168.4.140,58343,19350,0,0x0014
Mar  8, 2024 07:49:15.516047000 EST,192.168.4.137,192.168.4.140,58343,6004,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,2251,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,1213,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,1047,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,543,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,3880,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,49159,0,0x0014
Mar  8, 2024 07:49:15.516048000 EST,192.168.4.137,192.168.4.140,58343,32772,0,0x0014
Mar  8, 2024 07:49:15.516208000 EST,192.168.4.137,192.168.4.140,58343,4224,0,0x0014
Mar  8, 2024 07:49:15.517552000 EST,192.168.4.137,192.168.4.140,58343,2725,0,0x0014
Mar  8, 2024 07:49:15.517552000 EST,192.168.4.137,192.168.4.140,58343,9998,0,0x0014
Mar  8, 2024 07:49:15.517861000 EST,192.168.4.140,192.168.4.137,1234,58343,1024,0x0002
Mar  8, 2024 07:49:15.517954000 EST,192.168.4.140,192.168.4.137,1028,58343,1024,0x0002
Mar  8, 2024 07:49:15.518130000 EST,192.168.4.140,192.168.4.137,726,58343,1024,0x0002
Mar  8, 2024 07:49:15.518207000 EST,192.168.4.140,192.168.4.137,2920,58343,1024,0x0002
Mar  8, 2024 07:49:15.518320000 EST,192.168.4.140,192.168.4.137,1300,58343,1024,0x0002
Mar  8, 2024 07:49:15.518398000 EST,192.168.4.140,192.168.4.137,254,58343,1024,0x0002
Mar  8, 2024 07:49:15.518505000 EST,192.168.4.140,192.168.4.137,4279,58343,1024,0x0002
Mar  8, 2024 07:49:15.518587000 EST,192.168.4.140,192.168.4.137,1069,58343,1024,0x0002
Mar  8, 2024 07:49:15.518745000 EST,192.168.4.140,192.168.4.137,5226,58343,1024,0x0002
Mar  8, 2024 07:49:15.518820000 EST,192.168.4.140,192.168.4.137,1078,58343,1024,0x0002
Mar  8, 2024 07:49:15.518927000 EST,192.168.4.140,192.168.4.137,2040,58343,1024,0x0002
Mar  8, 2024 07:49:15.519003000 EST,192.168.4.140,192.168.4.137,49160,58343,1024,0x0002
Mar  8, 2024 07:49:15.519109000 EST,192.168.4.140,192.168.4.137,1011,58343,1024,0x0002
Mar  8, 2024 07:49:15.519186000 EST,192.168.4.140,192.168.4.137,1072,58343,1024,0x0002
Mar  8, 2024 07:49:15.519294000 EST,192.168.4.140,192.168.4.137,3,58343,1024,0x0002
Mar  8, 2024 07:49:15.519371000 EST,192.168.4.140,192.168.4.137,6699,58343,1024,0x0002
Mar  8, 2024 07:49:15.519556000 EST,192.168.4.140,192.168.4.137,7938,58343,1024,0x0002
Mar  8, 2024 07:49:15.519631000 EST,192.168.4.140,192.168.4.137,720,58343,1024,0x0002
